pageurl,eid,mid,event_name,event_org,event_date,event_place,f1pageurl,f2pageurl,f1name,f2name,f1result,f2result,f1fid,f2fid,method,method_d,ref,round,time
/events/BFC-Bellator-Fighting-Championships-49-17634,17634,4,BFC - Bellator Fighting Championships 49,Bellator MMA,9/10/2011,"Caesars Hotel and Casino, Atlantic City, New Jersey, United States",/fighter/Giedrius-Karavackas-60827,/fighter/LeVon-Maynard-26935,Giedrius Karavackas,LeVon Maynard,win,loss,60827,26935,TKO (Knee and Punches),,Donnie Carolei,3,1:32
/events/BFC-Bellator-Fighting-Championships-49-17634,17634,3,BFC - Bellator Fighting Championships 49,Bellator MMA,9/10/2011,"Caesars Hotel and Casino, Atlantic City, New Jersey, United States",/fighter/Joel-Roberts-53595,/fighter/Brylan-Van-Artsdalen-42039,Joel Roberts,Brylan Van Artsdalen,win,loss,53595,42039,Technical Submission (Triangle Choke),,Keith Peterson,2,1:47
/events/BFC-Bellator-Fighting-Championships-49-17634,17634,2,BFC - Bellator Fighting Championships 49,Bellator MMA,9/10/2011,"Caesars Hotel and Casino, Atlantic City, New Jersey, United States",/fighter/Lester-Caslow-23402,/fighter/James-Jones-14353,Lester Caslow,James Jones,win,loss,23402,14353,TKO (Punches),,Gasper Oliver,2,0:15
/events/BFC-Bellator-Fighting-Championships-49-17634,17634,1,BFC - Bellator Fighting Championships 49,Bellator MMA,9/10/2011,"Caesars Hotel and Casino, Atlantic City, New Jersey, United States",/fighter/Azunna-Anyanwu-68352,/fighter/JA-Dudley-21718,Azunna Anyanwu,J.A. Dudley,win,loss,68352,21718,TKO (Punches),,Donnie Carolei,2,4:16
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,11,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Shah-Bobonis-24690,/fighter/Marcos-da-Matta-21877,Shah Bobonis,Marcos da Matta,win,loss,24690,21877,Method KO (Punch),,Referee Jorge Alonso,3,2:04
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,10,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Marcel-Goncalves-84304,/fighter/Dietter-Navarro-71520,Marcel Goncalves,Dietter Navarro,win,loss,84304,71520,Submission (Armbar),,Troy Waugh,1,2:01
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,9,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Bryan-Baker-18467,/fighter/Jared-Hess-24538,Bryan Baker,Jared Hess,win,loss,18467,24538,TKO (Punches),,Jorge Alonso,3,2:52
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,8,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Brian-Rogers-22583,/fighter/Victor-ODonnell-41386,Brian Rogers,Victor O'Donnell,win,loss,22583,41386,TKO (Head Kick and Punches),,Troy Waugh,1,1:56
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,7,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Alexander-Shlemenko-14461,/fighter/Zelg-Galesic-11217,Alexander Shlemenko,Zelg Galesic,win,loss,14461,11217,Submission (Guillotine Choke),,Jorge Alonso,1,1:55
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,6,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Vitor-Vianna-11505,/fighter/Sam-Alvey-35410,Vitor Vianna,Sam Alvey,win,loss,11505,35410,Decision (Split),,Troy Waugh,3,5:00
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,5,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Brett-Cooper-14030,/fighter/Valdir-Araujo-41068,Brett Cooper,Valdir Araujo,win,loss,14030,41068,TKO (Punches),,Troy Waugh,3,0:35
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,4,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Rad-Martinez-35628,/fighter/Brian-van-Hoven-47825,Rad Martinez,Brian van Hoven,win,loss,35628,47825,Decision (Unanimous),,Jorge Alonso,3,5:00
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,3,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Ailton-Barbosa-23932,/fighter/Ryan-Keenan-33827,Ailton Barbosa,Ryan Keenan,win,loss,23932,33827,Submission (Rear-Naked Choke),,Jorge Alonso,1,1:55
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,2,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/Cristiano-Souza-54489,/fighter/John-Kelly-53507,Cristiano Souza,John Kelly,win,loss,54489,53507,Decision (Unanimous),,Troy Waugh,3,5:00
/events/BFC-Bellator-Fighting-Championships-50-16516,16516,1,BFC - Bellator Fighting Championships 50,Bellator MMA,9/17/2011,"Seminole Hard Rock Hotel and Casino, Hollywood, Florida, United States",/fighter/JP-Reese-67516,/fighter/Martin-Brown-61262,J.P. Reese,Martin Brown,win,loss,67516,61262,Decision (Unanimous),,Jorge Alonso,3,5:00
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,10,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/Frank-Caraballo-36530,/fighter/Dustin-Kempf-18464,Frank Caraballo,Dustin Kempf,win,loss,36530,18464,Method TKO (Knee Injury),,Referee Mark Matheny,1,1:19
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,9,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/Alexis-Vila-39670,/fighter/Joe-Warren-43429,Alexis Vila,Joe Warren,win,loss,39670,43429,KO (Punch),,Jerry Krzys,1,1:04
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,8,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/Eduardo-Dantas-21767,/fighter/Wilson-Reis-23401,Eduardo Dantas,Wilson Reis,win,loss,21767,23401,KO (Flying Knee and Punches),,Mark Matheny,2,1:02
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,7,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/Marcos-Galvao-7536,/fighter/Chase-Beebe-16027,Marcos Galvao,Chase Beebe,win,loss,7536,16027,Decision (Split),,Jerry Krzys,3,5:00
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,6,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/Ed-West-7166,/fighter/Luis-Alberto-Nogueira-29850,Ed West,Luis Alberto Nogueira,win,loss,7166,29850,Decision (Unanimous),,Mark Matheny,3,5:00
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,5,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/Jessica-Eye-39575,/fighter/Casey-Noland-69412,Jessica Eye,Casey Noland,win,loss,39575,69412,Decision (Split),,Jerry Krzys,3,5:00
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,4,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/Jessie-Riggleman-39777,/fighter/Farkhad-Sharipov-26618,Jessie Riggleman,Farkhad Sharipov,win,loss,39777,26618,Decision (Split),,Mark Matheny,3,5:00
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,3,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/Dan-Spohn-39485,/fighter/Dane-Bonnigson-39601,Dan Spohn,Dane Bonnigson,win,loss,39485,39601,KO (Knee),,Mark Matheny,1,0:09
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,2,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/John-Hawk-39280,/fighter/Allan-Weickert-11710,John Hawk,Allan Weickert,win,loss,39280,11710,TKO (Retirement),,Mark Matheny,2,5:00
/events/BFC-Bellator-Fighting-Championships-51-17635,17635,1,BFC - Bellator Fighting Championships 51,Bellator MMA,9/24/2011,"Canton Civic Center, Canton, Ohio, United States",/fighter/Joey-Holt-25701,/fighter/Clint-Musser-71114,Joey Holt,Clint Musser,win,loss,25701,71114,KO (Flying Knee),,Mark Matheny,1,4:07
/events/BFC-Bellator-Fighting-Championships-52-16555,16555,8,BFC - Bellator Fighting Championships 52,Bellator MMA,10/1/2011,"L’Auberge du Lac Casino and Resort, Lake Charles, Louisiana, United States",/fighter/Mike-Hayes-29144,/fighter/Neil-Grove-23219,Mike Hayes,Neil Grove,win,loss,29144,23219,Method Decision (Split),,Referee Jason Herzog,3,5:00
/events/BFC-Bellator-Fighting-Championships-52-16555,16555,7,BFC - Bellator Fighting Championships 52,Bellator MMA,10/1/2011,"L’Auberge du Lac Casino and Resort, Lake Charles, Louisiana, United States",/fighter/Blagoy-Ivanov-50154,/fighter/Zak-Jensen-24119,Blagoy Ivanov,Zak Jensen,win,loss,50154,24119,Technical Submission (Guillotine Choke),,Gabe Barahona,2,2:35
/events/BFC-Bellator-Fighting-Championships-52-16555,16555,6,BFC - Bellator Fighting Championships 52,Bellator MMA,10/1/2011,"L’Auberge du Lac Casino and Resort, Lake Charles, Louisiana, United States",/fighter/Eric-Prindle-33301,/fighter/Abe-Wagner-15041,Eric Prindle,Abe Wagner,win,loss,33301,15041,Decision (Unanimous),,Jason Herzog,3,5:00
/events/BFC-Bellator-Fighting-Championships-52-16555,16555,5,BFC - Bellator Fighting Championships 52,Bellator MMA,10/1/2011,"L’Auberge du Lac Casino and Resort, Lake Charles, Louisiana, United States",/fighter/Ron-Sparks-40449,/fighter/Mark-Holata-23255,Ron Sparks,Mark Holata,win,loss,40449,23255,KO (Punches),,Gabe Barahona,1,1:24
/events/BFC-Bellator-Fighting-Championships-52-16555,16555,4,BFC - Bellator Fighting Championships 52,Bellator MMA,10/1/2011,"L’Auberge du Lac Casino and Resort, Lake Charles, Louisiana, United States",/fighter/Genair-da-Silva-48947,/fighter/Bryan-Goldsby-20999,Genair da Silva,Bryan Goldsby,win,loss,48947,20999,Submission (Brabo Choke),,Myron Gaudet,1,3:51
/events/BFC-Bellator-Fighting-Championships-52-16555,16555,3,BFC - Bellator Fighting Championships 52,Bellator MMA,10/1/2011,"L’Auberge du Lac Casino and Resort, Lake Charles, Louisiana, United States",/fighter/Josh-Quayhagen-68066,/fighter/Cosmo-Alexandre-84698,Josh Quayhagen,Cosmo Alexandre,win,loss,68066,84698,Decision (Unanimous),,Myron Gaudet,3,5:00
/events/BFC-Bellator-Fighting-Championships-52-16555,16555,2,BFC - Bellator Fighting Championships 52,Bellator MMA,10/1/2011,"L’Auberge du Lac Casino and Resort, Lake Charles, Louisiana, United States",/fighter/Justin-Frazier-77208,/fighter/Liron-Wilson-23806,Justin Frazier,Liron Wilson,win,loss,77208,23806,TKO (Punches),,Myron Gaudet,1,1:50
/events/BFC-Bellator-Fighting-Championships-52-16555,16555,1,BFC - Bellator Fighting Championships 52,Bellator MMA,10/1/2011,"L’Auberge du Lac Casino and Resort, Lake Charles, Louisiana, United States",/fighter/Matt-Van-Buren-64754,/fighter/Nick-Nichols-85265,Matt Van Buren,Nick Nichols,win,loss,64754,85265,TKO (Punches),,Myron Gaudet,2,2:29
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,10,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/Ben-Saunders-10339,/fighter/Luis-Santos-16216,Ben Saunders,Luis Santos,win,loss,10339,16216,Method Submission (Keylock),,Referee Jason Herzog,3,1:45
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,9,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/Douglas-Lima-17236,/fighter/Chris-Lozano-39539,Douglas Lima,Chris Lozano,win,loss,17236,39539,KO (Punch),,Kevin Nix,2,3:14
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,8,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/Ronnie-Mann-12261,/fighter/Kenny-Foster-38740,Ronnie Mann,Kenny Foster,win,loss,12261,38740,Submission (Triangle Choke),,Kevin Nix,1,3:51
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,7,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/Thiago-Santos-25089,/fighter/Josh-Burns-43834,Thiago      Santos,Josh Burns,win,loss,25089,43834,Submission (Rear-Naked Choke),,Jason Herzog,1,2:23
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,6,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/EJ-Brooks-77809,/fighter/Greg-Scott-85544,E.J. Brooks,Greg Scott,win,loss,77809,85544,TKO (Punches),,Kevin Nix,2,2:40
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,5,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/Giva-Santana-16614,/fighter/Darryl-Cobb-16031,Giva Santana,Darryl Cobb,win,loss,16614,16031,Submission (Armbar),,Jason Herzog,1,2:00
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,4,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/AJ-Matthews-21922,/fighter/Rudy-Bears-23364,A.J. Matthews,Rudy Bears,win,loss,21922,23364,Decision (Unanimous),,Kevin Nix,3,5:00
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,3,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/Raphael-Davis-17374,/fighter/Myron-Dennis-48240,Raphael Davis,Myron Dennis,win,loss,17374,48240,KO (Punch),,Kevin Nix,2,0:29
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,2,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/David-Rickels-36198,/fighter/Levi-Avera-15414,David Rickels,Levi Avera,win,loss,36198,15414,Submission (Triangle Choke),,Jason Herzog,2,1:06
/events/BFC-Bellator-Fighting-Championships-53-18394,18394,1,BFC - Bellator Fighting Championships 53,Bellator MMA,10/8/2011,"Buffalo Run Casino, Miami, Oklahoma, United States",/fighter/Luis-Alberto-Nogueira-29850,/fighter/Zak-Laird-57179,Luis Alberto Nogueira,Zak Laird,win,loss,29850,57179,Submission (Guillotine Choke),,Jason Herzog,1,0:51
/events/BFC-Bellator-Fighting-Championships-54-17927,17927,9,BFC - Bellator Fighting Championships 54,Bellator MMA,10/15/2011,"Boardwalk Hall Ballroom, Atlantic City, New Jersey, United States",/fighter/Alexander-Shlemenko-14461,/fighter/Brian-Rogers-22583,Alexander Shlemenko,Brian Rogers,win,loss,14461,22583,Method TKO (Knees),,Referee Keith Peterson,2,2:30
/events/BFC-Bellator-Fighting-Championships-54-17927,17927,8,BFC - Bellator Fighting Championships 54,Bellator MMA,10/15/2011,"Boardwalk Hall Ballroom, Atlantic City, New Jersey, United States",/fighter/Vitor-Vianna-11505,/fighter/Bryan-Baker-18467,Vitor Vianna,Bryan Baker,win,loss,11505,18467,TKO (Punches),,Keith Peterson,1,0:54
/events/BFC-Bellator-Fighting-Championships-54-17927,17927,7,BFC - Bellator Fighting Championships 54,Bellator MMA,10/15/2011,"Boardwalk Hall Ballroom, Atlantic City, New Jersey, United States",/fighter/Zach-Makovsky-20522,/fighter/Ryan-Roberts-19761,Zach Makovsky,Ryan Roberts,win,loss,20522,19761,Submission (North-South Choke),,Kevin MacDonald,1,4:48
/events/BFC-Bellator-Fighting-Championships-54-17927,17927,6,BFC - Bellator Fighting Championships 54,Bellator MMA,10/15/2011,"Boardwalk Hall Ballroom, Atlantic City, New Jersey, United States",/fighter/Jacob-Kirwan-34968,/fighter/Rene-Nazare-41404,Jacob Kirwan,Rene Nazare,win,loss,34968,41404,Decision (Unanimous),,Kevin MacDonald,3,5:00
/events/BFC-Bellator-Fighting-Championships-54-17927,17927,5,BFC - Bellator Fighting Championships 54,Bellator MMA,10/15/2011,"Boardwalk Hall Ballroom, Atlantic City, New Jersey, United States",/fighter/Duane-Bastress-52084,/fighter/Daniel-Gracie-4836,Duane Bastress,Daniel Gracie,win,loss,52084,4836,TKO (Doctor Stoppage),,Keith Peterson,2,5:00
/events/BFC-Bellator-Fighting-Championships-54-17927,17927,4,BFC - Bellator Fighting Championships 54,Bellator MMA,10/15/2011,"Boardwalk Hall Ballroom, Atlantic City, New Jersey, United States",/fighter/Tim-Carpenter-15518,/fighter/Ryan-Contaldi-31551,Tim Carpenter,Ryan Contaldi,win,loss,15518,31551,TKO (Punch),,Kevin MacDonald,1,2:16
/events/BFC-Bellator-Fighting-Championships-54-17927,17927,3,BFC - Bellator Fighting Championships 54,Bellator MMA,10/15/2011,"Boardwalk Hall Ballroom, Atlantic City, New Jersey, United States",/fighter/Joey-Kirwan-39433,/fighter/Lewis-Rumsey-60663,Joey Kirwan,Lewis Rumsey,win,loss,39433,60663,Submission (Guillotine Choke),,Gasper Oliver,1,1:40
/events/BFC-Bellator-Fighting-Championships-54-17927,17927,2,BFC - Bellator Fighting Championships 54,Bellator MMA,10/15/2011,"Boardwalk Hall Ballroom, Atlantic City, New Jersey, United States",/fighter/Claudio-Ledesma-61676,/fighter/Brian-Kelleher-53666,Claudio Ledesma,Brian Kelleher,win,loss,61676,53666,Decision (Unanimous),,Gasper Oliver,3,5:00
/events/BFC-Bellator-Fighting-Championships-54-17927,17927,1,BFC - Bellator Fighting Championships 54,Bellator MMA,10/15/2011,"Boardwalk Hall Ballroom, Atlantic City, New Jersey, United States",/fighter/Andria-Wawro-51165,/fighter/Adrienne-Seiber-71311,Andria Wawro,Adrienne Seiber,win,loss,51165,71311,Decision (Unanimous),,Gasper Oliver,3,5:00
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,10,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Efrain-Escudero-16555,/fighter/Cesar-Avila-53569,Efrain Escudero,Cesar Avila,win,loss,16555,53569,Method Submission (Guillotine Choke),,Referee John McCarthy,1,1:55
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,9,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Alexis-Vila-39670,/fighter/Marcos-Galvao-7536,Alexis Vila,Marcos Galvao,win,loss,39670,7536,Decision (Split),,Jason Herzog,3,5:00
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,8,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Eduardo-Dantas-21767,/fighter/Ed-West-7166,Eduardo Dantas,Ed West,win,loss,21767,7166,Decision (Split),,Jason Herzog,3,5:00
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,7,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Travis-Wiuff-3660,/fighter/Christian-MPumbu-10555,Travis Wiuff,Christian M'Pumbu,win,loss,3660,10555,Decision (Unanimous),,John McCarthy,3,5:00
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,6,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Ricardo-Tirloni-13141,/fighter/Steve-Gable-30434,Ricardo Tirloni,Steve Gable,win,loss,13141,30434,Submission (Rear-Naked Choke),,John McCarthy,2,3:54
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,5,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Rich-Hale-20376,/fighter/Carlos-Flores-34542,Rich Hale,Carlos Flores,win,loss,20376,34542,KO (Punch),,Jason Herzog,1,0:18
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,4,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Jacob-Ortiz-37651,/fighter/Edgar-Garcia-23108,Jacob Ortiz,Edgar Garcia,win,loss,37651,23108,KO (Punch),,John McCarthy,1,4:06
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,3,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Erin-Beach-38961,/fighter/Roscoe-Jackson-43658,Erin Beach,Roscoe Jackson,win,loss,38961,43658,Submission (Rear-Naked Choke),,Jason Herzog,1,3:52
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,2,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Jade-Porter-28372,/fighter/Nick-Piedmont-53297,Jade Porter,Nick Piedmont,win,loss,28372,53297,Decision (Unanimous),,Jason Herzog,3,5:00
/events/BFC-Bellator-Fighting-Championships-55-18463,18463,1,BFC - Bellator Fighting Championships 55,Bellator MMA,10/22/2011,"Cocopah Casino Resort, Yuma, Arizona, United States",/fighter/Steve-Steinbeiss-21627,/fighter/Dano-Moore-34550,Steve Steinbeiss,Dano Moore,win,loss,21627,34550,Submission (Rear-Naked Choke),,John McCarthy,1,4:52
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,10,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/Ben-Askren-42390,/fighter/Jay-Hieron-9267,Ben Askren,Jay Hieron,win,loss,42390,9267,Method Decision (Split),,Referee Jason Herzog,5,5:00
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,9,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/Thiago-Santos-25089,/fighter/Neil-Grove-23219,Thiago      Santos,Neil Grove,win,loss,25089,23219,Submission (Rear-Naked Choke),,Jason Herzog,1,0:38
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,8,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/Jeremy-Spoon-38985,/fighter/Adam-Schindler-36534,Jeremy Spoon,Adam Schindler,win,loss,38985,36534,Decision (Unanimous),,Chuck Wolfe,3,5:00
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,7,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/Eric-Prindle-33301,/fighter/Ron-Sparks-40449,Eric Prindle,Ron Sparks,win,loss,33301,40449,KO (Punch),,Chuck Wolfe,1,0:40
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,6,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/Marcio-Navarro-37278,/fighter/Rudy-Bears-23364,Marcio Navarro,Rudy Bears,win,loss,37278,23364,Decision (Split),,N/A,3,5:00
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,5,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/Kelvin-Tiller-47441,/fighter/Dan-Spohn-39485,Kelvin Tiller,Dan Spohn,win,loss,47441,39485,Decision (Split),,N/A,3,5:00
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,4,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/EJ-Brooks-77809,/fighter/Willian-de-Souza-69921,E.J. Brooks,Willian de Souza,win,loss,77809,69921,Decision (Unanimous),,N/A,3,5:00
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,3,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/Jacob-Akin-75493,/fighter/Jeimeson-Saudino-79628,Jacob Akin,Jeimeson Saudino,win,loss,75493,79628,Submission (Rear-Naked Choke),,N/A,1,3:26
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,2,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/Aaron-Ely-84647,/fighter/Owen-Evinger-32017,Aaron Ely,Owen Evinger,win,loss,84647,32017,Submission (Rear-Naked Choke),,N/A,1,3:45
/events/BFC-Bellator-Fighting-Championships-56-18548,18548,1,BFC - Bellator Fighting Championships 56,Bellator MMA,10/29/2011,"Memorial Hall, Kansas City, Kansas, United States",/fighter/Daniel-Gallemore-83132,/fighter/Derrick-Ruffin-5221,Daniel Gallemore,Derrick Ruffin,win,loss,83132,5221,TKO (Retirement),,Jason Herzog,2,5:00
/events/BFC-Bellator-Fighting-Championships-57-18462,18462,10,BFC - Bellator Fighting Championships 57,Bellator MMA,11/12/2011,"Casino Rama, Rama, Ontario, Canada",/fighter/Douglas-Lima-17236,/fighter/Ben-Saunders-10339,Douglas Lima,Ben Saunders,win,loss,17236,10339,Method KO (Punches),,Referee Yves Lavigne,2,1:21
/events/BFC-Bellator-Fighting-Championships-57-18462,18462,9,BFC - Bellator Fighting Championships 57,Bellator MMA,11/12/2011,"Casino Rama, Rama, Ontario, Canada",/fighter/Alexander-Shlemenko-14461,/fighter/Vitor-Vianna-11505,Alexander Shlemenko,Vitor Vianna,win,loss,14461,11505,Decision (Unanimous),,Jerin Valel,3,5:00
/events/BFC-Bellator-Fighting-Championships-57-18462,18462,8,BFC - Bellator Fighting Championships 57,Bellator MMA,11/12/2011,"Casino Rama, Rama, Ontario, Canada",/fighter/Roger-Hollett-15907,/fighter/John-Hawk-39280,Roger Hollett,John Hawk,win,loss,15907,39280,Decision (Split),,Dan Miragliotta,3,5:00
/events/BFC-Bellator-Fighting-Championships-57-18462,18462,7,BFC - Bellator Fighting Championships 57,Bellator MMA,11/12/2011,"Casino Rama, Rama, Ontario, Canada",/fighter/Alexandre-Bezerra-37276,/fighter/Douglas-Evans-18184,Alexandre Bezerra,Douglas Evans,win,loss,37276,18184,Submission (Heel Hook),,Yves Lavigne,1,4:04
/events/BFC-Bellator-Fighting-Championships-57-18462,18462,6,BFC - Bellator Fighting Championships 57,Bellator MMA,11/12/2011,"Casino Rama, Rama, Ontario, Canada",/fighter/Chris-Horodecki-13944,/fighter/Mike-Corey-12567,Chris Horodecki,Mike Corey,draw,draw,13944,12567,Draw (Majority),,Dan Miragliotta,3,5:00
