pageurl,eid,mid,event_name,event_org,event_date,event_place,f1pageurl,f2pageurl,f1name,f2name,f1result,f2result,f1fid,f2fid,method,method_d,ref,round,time
/events/WSOF-22-Palhares-vs-Shields-45361,45361,7,WSOF 22 - Palhares vs. Shields,World Series of Fighting,8/1/2015,"The Axis at Planet Hollywood Resort and Casino, Las Vegas, Nevada, United States",/fighter/Abubakar-Nurmagomedov-86474,/fighter/Jorge-Moreno-140393,Abubakar Nurmagomedov,Jorge Moreno,win,loss,86474,140393,Decision (Unanimous),,Steve Mazzagatti,3,5:00
/events/WSOF-22-Palhares-vs-Shields-45361,45361,6,WSOF 22 - Palhares vs. Shields,World Series of Fighting,8/1/2015,"The Axis at Planet Hollywood Resort and Casino, Las Vegas, Nevada, United States",/fighter/Islam-Mamedov-49419,/fighter/Jimmy-Spicuzza-47423,Islam Mamedov,Jimmy Spicuzza,win,loss,49419,47423,TKO (Punches),,Chris Tognoni,1,4:47
/events/WSOF-22-Palhares-vs-Shields-45361,45361,5,WSOF 22 - Palhares vs. Shields,World Series of Fighting,8/1/2015,"The Axis at Planet Hollywood Resort and Casino, Las Vegas, Nevada, United States",/fighter/Jake-Heun-66992,/fighter/Davin-Clark-19714,Jake Heun,Davin Clark,win,loss,66992,19714,Submission (Arm-Triangle Choke),,Steve Mazzagatti,3,2:46
/events/WSOF-22-Palhares-vs-Shields-45361,45361,4,WSOF 22 - Palhares vs. Shields,World Series of Fighting,8/1/2015,"The Axis at Planet Hollywood Resort and Casino, Las Vegas, Nevada, United States",/fighter/Donavon-Frelow-79087,/fighter/Carlos-Garcia-142271,Donavon Frelow,Carlos Garcia,win,loss,79087,142271,Submission (Guillotine Choke),,Mark Smith,1,2:49
/events/WSOF-22-Palhares-vs-Shields-45361,45361,3,WSOF 22 - Palhares vs. Shields,World Series of Fighting,8/1/2015,"The Axis at Planet Hollywood Resort and Casino, Las Vegas, Nevada, United States",/fighter/Marco-Lopez-Simmons-118957,/fighter/Jimmy-Jones-51226,Marco Lopez Simmons,Jimmy Jones,win,loss,118957,51226,Submission (Rear-Naked Choke),,Chris Tognoni,2,2:23
/events/WSOF-22-Palhares-vs-Shields-45361,45361,2,WSOF 22 - Palhares vs. Shields,World Series of Fighting,8/1/2015,"The Axis at Planet Hollywood Resort and Casino, Las Vegas, Nevada, United States",/fighter/Cory-Hendricks-87323,/fighter/Julio-Hinojosa-89009,Cory Hendricks,Julio Hinojosa,win,loss,87323,89009,Submission (Guillotine Choke),,Steve Mazzagatti,1,1:08
/events/WSOF-22-Palhares-vs-Shields-45361,45361,1,WSOF 22 - Palhares vs. Shields,World Series of Fighting,8/1/2015,"The Axis at Planet Hollywood Resort and Casino, Las Vegas, Nevada, United States",/fighter/Gil-Guardado-51218,/fighter/Pete-Martin-54515,Gil Guardado,Pete Martin,win,loss,51218,54515,Submission (Guillotine Choke),,Mark Smith,1,3:31
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,11,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Justin-Gaethje-46648,/fighter/Luis-Palomino-16697,Justin Gaethje,Luis Palomino,win,loss,46648,16697,Method TKO (Punches),,Referee Ryan Brueggeman,2,4:30
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,10,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/David-Branch-32431,/fighter/Teddy-Holder-93385,David Branch,Teddy Holder,win,loss,32431,93385,Submission (Rear-Naked Choke),,Al Guinee,1,2:21
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,9,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Timur-Valiev-70605,/fighter/Tito-Jones-19925,Timur Valiev,Tito Jones,win,loss,70605,19925,Decision (Unanimous),,Ryan Brueggeman,3,5:00
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,8,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Ben-Fodor-45446,/fighter/Roberto-Yong-169407,Ben Fodor,Roberto Yong,win,loss,45446,169407,Submission (Leg Scissor Choke),,Ryan Brueggeman,1,3:09
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,7,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Brian-Foster-17723,/fighter/LaRue-Burley-90879,Brian Foster,LaRue Burley,win,loss,17723,90879,KO (Punch),,Al Guinee,1,0:32
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,6,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Vagab-Vagabov-78863,/fighter/Brian-Grinnell-62329,Vagab Vagabov,Brian Grinnell,win,loss,78863,62329,TKO (Knees and Punches),,Al Guinee,2,2:29
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,5,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Clifford-Starks-56902,/fighter/Krasimir-Mladenov-63057,Clifford Starks,Krasimir Mladenov,win,loss,56902,63057,Decision (Unanimous),,Ryan Brueggeman,3,5:00
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,4,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Matthew-Frincu-68999,/fighter/Danny-Davis-Jr-43956,Matthew Frincu,Danny Davis Jr.,win,loss,68999,43956,Decision (Split),,Al Guinee,3,5:00
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,3,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/David-Nuzzo-73458,/fighter/Andres-Ponce-159713,David Nuzzo,Andres Ponce,win,loss,73458,159713,Decision (Unanimous),,Ryan Brueggeman,3,5:00
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,2,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Joey-Miolla-82100,/fighter/Randy-Steinke-24950,Joey Miolla,Randy Steinke,win,loss,82100,24950,KO (Knee),,Al Guinee,2,3:55
/events/WSOF-23-Gaethje-vs-Palomino-2-46753,46753,1,WSOF 23 - Gaethje vs. Palomino 2,World Series of Fighting,9/18/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Benny-Madrid-47166,/fighter/Jeff-Fletcher-35469,Benny Madrid,Jeff Fletcher,win,loss,47166,35469,Submission (Rear-Naked Choke),,Ryan Brueggeman,1,1:26
/events/WSOF-24-Fitch-vs-Okami-47123,47123,11,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Jon-Fitch-4865,/fighter/Yushin-Okami-5569,Jon Fitch,Yushin Okami,win,loss,4865,5569,Method Decision (Unanimous),,Referee Dan Miragliotta,3,5:00
/events/WSOF-24-Fitch-vs-Okami-47123,47123,10,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Blagoy-Ivanov-50154,/fighter/Derrick-Mehmen-17137,Blagoy Ivanov,Derrick Mehmen,win,loss,50154,17137,TKO (Punches),,Bryan Miner,2,4:33
/events/WSOF-24-Fitch-vs-Okami-47123,47123,9,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Nick-Newell-59502,/fighter/Tom-Marcellino-28782,Nick Newell,Tom Marcellino,win,loss,59502,28782,Decision (Unanimous),,Dan Miragliotta,3,5:00
/events/WSOF-24-Fitch-vs-Okami-47123,47123,8,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Vinny-Magalhaes-10709,/fighter/Matt-Hamill-16695,Vinny Magalhaes,Matt Hamill,win,loss,10709,16695,Submission (Kneebar),,Bryan Miner,1,1:08
/events/WSOF-24-Fitch-vs-Okami-47123,47123,7,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Magomed-Bibulatov-141553,/fighter/Donavon-Frelow-79087,Magomed Bibulatov,Donavon Frelow,win,loss,141553,79087,Decision (Unanimous),,Dan Miragliotta,5,5:00
/events/WSOF-24-Fitch-vs-Okami-47123,47123,6,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Rick-Glenn-20171,/fighter/Adam-Ward-43120,Rick Glenn,Adam Ward,win,loss,20171,43120,KO (Punches),,Bryan Miner,2,1:27
/events/WSOF-24-Fitch-vs-Okami-47123,47123,5,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Alexandre-Almeida-25099,/fighter/Saul-Almeida-44913,Alexandre Almeida,Saul Almeida,win,loss,25099,44913,Submission (Rear-Naked Choke),,Dan Miragliotta,1,1:23
/events/WSOF-24-Fitch-vs-Okami-47123,47123,4,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Colton-Smith-63163,/fighter/Washington-Nunes-da-Silva-36797,Colton Smith,Washington Nunes da Silva,win,loss,63163,36797,Decision (Unanimous),,Bryan Miner,3,5:00
/events/WSOF-24-Fitch-vs-Okami-47123,47123,3,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Patrick-Walsh-67971,/fighter/Tyler-King-70710,Patrick Walsh,Tyler King,win,loss,67971,70710,Decision (Unanimous),,Dan Miragliotta,3,5:00
/events/WSOF-24-Fitch-vs-Okami-47123,47123,2,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Rex-Harris-83264,/fighter/Justin-Torrey-11940,Rex Harris,Justin Torrey,win,loss,83264,11940,Decision (Split),,Bryan Miner,3,5:00
/events/WSOF-24-Fitch-vs-Okami-47123,47123,1,WSOF 24 - Fitch vs. Okami,World Series of Fighting,10/17/2015,"Foxwoods Resort Casino, Mashantucket, Connecticut, United States",/fighter/Bruce-Boyington-58745,/fighter/Rodrigo-Almeida-33663,Bruce Boyington,Rodrigo Almeida,win,loss,58745,33663,Decision (Split),,Dan Miragliotta,3,5:00
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,11,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Brian-Foster-17723,/fighter/Joao-Zeferino-17577,Brian Foster,Joao Zeferino,win,loss,17723,17577,Method KO (Punches),,Referee Chris Tognoni,2,4:51
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,10,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Jason-High-14185,/fighter/Estevan-Payan-24952,Jason High,Estevan Payan,win,loss,14185,24952,KO (Head Kick and Punches),,Ryan Brueggeman,2,0:47
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,9,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Brian-Foster-17723,/fighter/Luis-Palomino-16697,Brian Foster,Luis Palomino,win,loss,17723,16697,TKO (Punches),,Chris Tognoni,2,4:19
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,8,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Joao-Zeferino-17577,/fighter/Jorge-Patino-1015,Joao Zeferino,Jorge Patino,win,loss,17577,1015,Submission (Heel Hook),,Ryan Brueggeman,1,1:24
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,7,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Joseph-Barajas-76876,/fighter/Erik-Villalobos-77992,Joseph Barajas,Erik Villalobos,win,loss,76876,77992,TKO (Punches),,Chris Tognoni,3,4:06
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,6,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Roberto-Yong-169407,/fighter/Jimmy-Scully-61858,Roberto Yong,Jimmy Scully,win,loss,169407,61858,TKO (Punches),,Ryan Brueggeman,1,1:11
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,5,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Luis-Palomino-16697,/fighter/Richard-Patishnock-76342,Luis Palomino,Richard Patishnock,win,loss,16697,76342,TKO (Punches),,Chris Tognoni,1,4:55
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,4,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Joao-Zeferino-17577,/fighter/Brian-Foster-17723,Joao Zeferino,Brian Foster,win,loss,17577,17723,Submission (Heel Hook),,Ryan Brueggeman,1,1:46
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,3,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Mike-Ricci-33532,/fighter/Joe-Condon-24147,Mike Ricci,Joe Condon,win,loss,33532,24147,KO (Head Kick),,Chris Tognoni,1,2:41
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,2,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Islam-Mamedov-49419,/fighter/Jorge-Patino-1015,Islam Mamedov,Jorge Patino,win,loss,49419,1015,Decision (Unanimous),,Ryan Brueggeman,2,5:00
/events/WSOF-25-8Man-Lightweight-Tournament-47519,47519,1,WSOF 25 - 8-Man Lightweight Tournament,World Series of Fighting,11/20/2015,"Comerica Theatre, Phoenix, Arizona, United States",/fighter/Ramil-Mustapaev-148721,/fighter/LaRue-Burley-90879,Ramil Mustapaev,LaRue Burley,win,loss,148721,90879,Decision (Unanimous),,Chris Tognoni,3,5:00
/events/WSOF-26-Palmer-vs-Almeida-48467,48467,9,WSOF 26 - Palmer vs. Almeida,World Series of Fighting,12/18/2015,"The Cosmopolitan of Las Vegas, Las Vegas, Nevada, United States",/fighter/Alexandre-Almeida-25099,/fighter/Lance-Palmer-80836,Alexandre Almeida,Lance Palmer,win,loss,25099,80836,Method Decision (Unanimous),,Referee John McCarthy,5,5:00
/events/WSOF-26-Palmer-vs-Almeida-48467,48467,8,WSOF 26 - Palmer vs. Almeida,World Series of Fighting,12/18/2015,"The Cosmopolitan of Las Vegas, Las Vegas, Nevada, United States",/fighter/Ozzy-Dugulubgov-80803,/fighter/Nic-HerronWebb-39770,Ozzy Dugulubgov,Nic Herron-Webb,win,loss,80803,39770,Decision (Unanimous),,Mark Smith,3,5:00
/events/WSOF-26-Palmer-vs-Almeida-48467,48467,7,WSOF 26 - Palmer vs. Almeida,World Series of Fighting,12/18/2015,"The Cosmopolitan of Las Vegas, Las Vegas, Nevada, United States",/fighter/Sheymon-da-Silva-Moraes-93951,/fighter/Robbie-Peralta-21339,Sheymon da Silva Moraes,Robbie Peralta,win,loss,93951,21339,TKO (Punches),,Kim Winslow,2,3:21
/events/WSOF-26-Palmer-vs-Almeida-48467,48467,6,WSOF 26 - Palmer vs. Almeida,World Series of Fighting,12/18/2015,"The Cosmopolitan of Las Vegas, Las Vegas, Nevada, United States",/fighter/Josh-Hill-53662,/fighter/Bekbulat-Magomedov-82154,Josh Hill,Bekbulat Magomedov,win,loss,53662,82154,Decision (Split),,John McCarthy,3,5:00
/events/WSOF-26-Palmer-vs-Almeida-48467,48467,5,WSOF 26 - Palmer vs. Almeida,World Series of Fighting,12/18/2015,"The Cosmopolitan of Las Vegas, Las Vegas, Nevada, United States",/fighter/Jake-Heun-66992,/fighter/Clinton-Williams-80063,Jake Heun,Clinton Williams,win,loss,66992,80063,Decision (Split),,Mark Smith,3,5:00
/events/WSOF-26-Palmer-vs-Almeida-48467,48467,4,WSOF 26 - Palmer vs. Almeida,World Series of Fighting,12/18/2015,"The Cosmopolitan of Las Vegas, Las Vegas, Nevada, United States",/fighter/Abubakar-Nurmagomedov-86474,/fighter/Danny-Davis-Jr-43956,Abubakar Nurmagomedov,Danny Davis Jr.,win,loss,86474,43956,Decision (Unanimous),,Kim Winslow,3,5:00
/events/WSOF-26-Palmer-vs-Almeida-48467,48467,3,WSOF 26 - Palmer vs. Almeida,World Series of Fighting,12/18/2015,"The Cosmopolitan of Las Vegas, Las Vegas, Nevada, United States",/fighter/Jonathan-Nunez-61050,/fighter/David-Jordan-73087,Jonathan Nunez,David Jordan,win,loss,61050,73087,Decision (Unanimous),,John McCarthy,3,5:00
/events/WSOF-26-Palmer-vs-Almeida-48467,48467,2,WSOF 26 - Palmer vs. Almeida,World Series of Fighting,12/18/2015,"The Cosmopolitan of Las Vegas, Las Vegas, Nevada, United States",/fighter/Marat-Magomedov-83455,/fighter/Hakeem-Dawodu-158725,Marat Magomedov,Hakeem Dawodu,draw,draw,83455,158725,Draw (Majority),,Mark Smith,3,5:00
/events/WSOF-26-Palmer-vs-Almeida-48467,48467,1,WSOF 26 - Palmer vs. Almeida,World Series of Fighting,12/18/2015,"The Cosmopolitan of Las Vegas, Las Vegas, Nevada, United States",/fighter/Gil-Guardado-51218,/fighter/Giga-Chikadze-213745,Gil Guardado,Giga Chikadze,win,loss,51218,213745,Decision (Unanimous),,Kim Winslow,3,5:00
/events/WSOF-27-Firmino-vs-Fodor-49605,49605,7,WSOF 27 - Firmino vs. Fodor,World Series of Fighting,1/23/2016,"FedEx Forum, Memphis, Tennessee, United States",/fighter/Luiz-Firmino-1978,/fighter/Caros-Fodor-45430,Luiz Firmino,Caros Fodor,win,loss,1978,45430,Method Decision (Unanimous),,Referee Herb Dean,3,5:00
/events/WSOF-27-Firmino-vs-Fodor-49605,49605,6,WSOF 27 - Firmino vs. Fodor,World Series of Fighting,1/23/2016,"FedEx Forum, Memphis, Tennessee, United States",/fighter/Shamil-Gamzatov-136875,/fighter/Teddy-Holder-93385,Shamil Gamzatov,Teddy Holder,win,loss,136875,93385,TKO (Punches),,Herb Dean,1,2:32
/events/WSOF-27-Firmino-vs-Fodor-49605,49605,5,WSOF 27 - Firmino vs. Fodor,World Series of Fighting,1/23/2016,"FedEx Forum, Memphis, Tennessee, United States",/fighter/Bryce-Mitchell-151837,/fighter/Jorge-Medina-121593,Bryce Mitchell,Jorge Medina,win,loss,151837,121593,Submission (Rear-Naked Choke),,Herb Dean,1,1:02
/events/WSOF-27-Firmino-vs-Fodor-49605,49605,4,WSOF 27 - Firmino vs. Fodor,World Series of Fighting,1/23/2016,"FedEx Forum, Memphis, Tennessee, United States",/fighter/Jaleel-Willis-146637,/fighter/Chauncey-Foxworth-176217,Jaleel Willis,Chauncey Foxworth,win,loss,146637,176217,Decision (Unanimous),,Herb Dean,3,5:00
/events/WSOF-27-Firmino-vs-Fodor-49605,49605,3,WSOF 27 - Firmino vs. Fodor,World Series of Fighting,1/23/2016,"FedEx Forum, Memphis, Tennessee, United States",/fighter/Wade-Johnson-42933,/fighter/Justin-Hartley-138009,Wade Johnson,Justin Hartley,win,loss,42933,138009,Decision (Split),,Herb Dean,3,5:00
/events/WSOF-27-Firmino-vs-Fodor-49605,49605,2,WSOF 27 - Firmino vs. Fodor,World Series of Fighting,1/23/2016,"FedEx Forum, Memphis, Tennessee, United States",/fighter/Jason-Williams-10595,/fighter/Zach-Underwood-46273,Jason Williams,Zach Underwood,win,loss,10595,46273,TKO (Knee Injury),,Herb Dean,1,1:28
/events/WSOF-27-Firmino-vs-Fodor-49605,49605,1,WSOF 27 - Firmino vs. Fodor,World Series of Fighting,1/23/2016,"FedEx Forum, Memphis, Tennessee, United States",/fighter/Alvin-Williams-148205,/fighter/Wes-Sharp-175857,Alvin Williams,Wes Sharp,win,loss,148205,175857,KO (Head Kick),,Herb Dean,1,0:30
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,11,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Chris-Saunders-7358,/fighter/Darren-Smith-Jr-60553,Chris Saunders,Darren Smith Jr.,win,loss,7358,60553,Method Decision (Unanimous),,Referee Mike Beltran,3,5:00
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,10,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Albert-Morales-161099,/fighter/Anthony-Paredes-162973,Albert Morales,Anthony Paredes,win,loss,161099,162973,Decision (Unanimous),,John McCarthy,3,5:00
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,9,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Marlon-Moraes-30936,/fighter/Joseph-Barajas-76876,Marlon Moraes,Joseph Barajas,win,loss,30936,76876,TKO (Leg Kicks),,John McCarthy,1,1:13
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,8,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Chris-Gutierrez-59736,/fighter/Timur-Valiev-70605,Chris Gutierrez,Timur Valiev,win,loss,59736,70605,Decision (Split),,Mike Beltran,3,5:00
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,7,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Jamie-Yager-42309,/fighter/Daniel-McWilliams-22792,Jamie Yager,Daniel McWilliams,win,loss,42309,22792,Submission (Scarf Hold Armlock),,Mike Beltran,1,0:38
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,6,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Ozzie-Alvarez-74918,/fighter/Andrew-Ramm-95501,Ozzie Alvarez,Andrew Ramm,win,loss,74918,95501,Decision (Unanimous),,John McCarthy,3,5:00
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,5,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Steve-Ramirez-76306,/fighter/Kyle-Estrada-139131,Steve Ramirez,Kyle Estrada,win,loss,76306,139131,KO (Punches),,John McCarthy,1,1:01
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,4,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Isaias-Alvarado-31243,/fighter/Garrick-Evans-145539,Isaias Alvarado,Garrick Evans,win,loss,31243,145539,TKO (Punches),,John McCarthy,1,3:21
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,3,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Heinrich-Wassmer-165657,/fighter/Keenan-Lewis-78526,Heinrich Wassmer,Keenan Lewis,win,loss,165657,78526,Submission (Rear-Naked Choke),,Mike Beltran,3,3:02
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,2,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Jalin-Turner-158269,/fighter/Eric-Steans-86983,Jalin Turner,Eric Steans,win,loss,158269,86983,KO (Punch),,Mike Beltran,1,0:32
/events/WSOF-28-Moraes-vs-Barajas-50113,50113,1,WSOF 28 - Moraes vs. Barajas,World Series of Fighting,2/20/2016,"Next Level Sports Complex, Garden Grove, California, United States",/fighter/Fard-Muhammad-81104,/fighter/Mike-Kubeska-115759,Fard Muhammad,Mike Kubeska,win,loss,81104,115759,Decision (Majority),,Mike Beltran,3,5:00
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,12,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Justin-Gaethje-46648,/fighter/Brian-Foster-17723,Justin Gaethje,Brian Foster,win,loss,46648,17723,Method TKO (Leg Kicks),,Referee Tom Johnson,1,1:43
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,11,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Josh-Copeland-75537,/fighter/Mike-Hayes-29144,Josh Copeland,Mike Hayes,win,loss,75537,29144,Decision (Unanimous),,Tim Mills,3,5:00
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,10,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Louis-Taylor-25948,/fighter/Cory-Devela-9919,Louis Taylor,Cory Devela,win,loss,25948,9919,Technical Submission (Guillotine Choke),,Tom Johnson,1,0:29
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,9,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Kris-Hocum-77075,/fighter/Josh-Cavan-65122,Kris Hocum,Josh Cavan,win,loss,77075,65122,Decision (Split),,Tim Mills,3,5:00
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,8,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Ian-Heinisch-187341,/fighter/Tyler-Vogel-190097,Ian Heinisch,Tyler Vogel,win,loss,187341,190097,Decision (Unanimous),,Tom Johnson,3,5:00
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,7,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Josh-Huber-18068,/fighter/Clay-Wimer-132379,Josh Huber,Clay Wimer,win,loss,18068,132379,Decision (Unanimous),,Tim Mills,3,5:00
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,6,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Brandon-Royval-83851,/fighter/Danny-Mainus-84646,Brandon Royval,Danny Mainus,win,loss,83851,84646,KO (Knee),,Tom Johnson,1,2:48
/events/WSOF-29-Gaethje-vs-Foster-49963,49963,5,WSOF 29 - Gaethje vs. Foster,World Series of Fighting,3/12/2016,"Bank of Colorado Arena, Greeley, Colorado, United States",/fighter/Justin-Gonzales-111883,/fighter/Patrick-Davis-156075,Justin Gonzales,Patrick  Davis,win,loss,111883,156075,TKO (Punches),,Tim Mills,1,2:19
