/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,9,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Leon-Edwards-62665,/fighter/Bryan-Barberena-51471,Leon Edwards,Bryan Barberena,win,loss,62665,51471,Decision,Unanimous,Neil Hall,3,5:00
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,8,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Darren-Till-73436,/fighter/Bojan-Velickovic-76620,Darren Till,Bojan Velickovic,win,loss,73436,76620,Decision,Unanimous,Marc Goddard,3,5:00
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,7,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Mairbek-Taisumov-33161,/fighter/Felipe-Silva-128357,Mairbek Taisumov,Felipe Silva,win,loss,33161,128357,KO,Punch,Leon Roberts,1,1:24
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,6,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Michel-Prazeres-22218,/fighter/Mads-Burnell-84910,Michel Prazeres,Mads Burnell,win,loss,22218,84910,Submission,North-South Choke,Kevin Sataki,3,1:26
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,5,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Rustam-Khabilov-45417,/fighter/Desmond-Green-89993,Rustam Khabilov,Desmond Green,win,loss,45417,89993,Decision,Unanimous,Neil Hall,3,5:00
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,4,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Aleksandar-Rakic-86829,/fighter/Francimar-Barroso-14702,Aleksandar Rakic,Francimar Barroso,win,loss,86829,14702,Decision,Unanimous,Marc Goddard,3,5:00
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,3,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Zabit-Magomedsharipov-114261,/fighter/Mike-Santiago-66110,Zabit Magomedsharipov,Mike Santiago,win,loss,114261,66110,Submission,Rear-Naked Choke,Leon Roberts,2,4:22
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,2,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/AbdulKerim-Edilov-63045,/fighter/Bojan-Mihajlovic-12400,Abdul-Kerim Edilov,Bojan Mihajlovic,win,loss,63045,12400,TKO,Punches,Kevin Sataki,2,2:32
/events/UFC-Fight-Night-115-Volkov-vs-Struve-58751,58751,1,UFC Fight Night 115 - Volkov vs. Struve,Ultimate Fighting Championship,2/9/2017,"Ahoy Rotterdam, Rotterdam, South Holland, Netherlands",/fighter/Thibault-Gouti-124975,/fighter/Andrew-Holbrook-78384,Thibault Gouti,Andrew Holbrook,win,loss,124975,78384,TKO,Punches,Neil Hall,1,4:28
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,12,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Sergio-Pettis-50987,/fighter/Brandon-Moreno-80173,Sergio Pettis,Brandon Moreno,win,loss,50987,80173,Method Decision,Unanimous,Referee John McCarthy,5,5:00
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,11,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Alexa-Grasso-142845,/fighter/Randa-Markos-75417,Alexa Grasso,Randa Markos,win,loss,142845,75417,Decision,Split,Jerin Valel,3,5:00
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,10,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Niko-Price-96921,/fighter/Alan-Jouban-65878,Niko Price,Alan Jouban,win,loss,96921,65878,TKO,Punches,Gary Copeland,1,1:44
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,9,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Humberto-Bandenay-110397,/fighter/Martin-Bravo-99699,Humberto Bandenay,Martin Bravo,win,loss,110397,99699,KO,Knee,Jerin Valel,1,0:26
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,8,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Sam-Alvey-35410,/fighter/Rashad-Evans-10200,Sam Alvey,Rashad Evans,win,loss,35410,10200,Decision,Split,John McCarthy,3,5:00
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,7,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Alejandro-Perez-13428,/fighter/Andre-Soukhamthath-67967,Alejandro Perez,Andre Soukhamthath,win,loss,13428,67967,Decision,Split,Kevin MacDonald,3,5:00
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,6,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Jack-Hermansson-61146,/fighter/Bradley-Scott-44442,Jack Hermansson,Bradley Scott,win,loss,61146,44442,TKO,Punches,Bladimir Puga,1,3:50
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,5,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Dustin-Ortiz-58097,/fighter/Hector-Sandoval-35409,Dustin Ortiz,Hector Sandoval,win,loss,58097,35409,KO,Punches,Jerin Valel,1,0:15
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,4,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Rani-Yahya-10425,/fighter/Enrique-Briones-20939,Rani Yahya,Enrique Briones,win,loss,10425,20939,Submission,Kimura,Kevin MacDonald,1,2:01
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,3,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Jose-Alberto-Quinonez-152627,/fighter/Diego-Rivas-81835,Jose Alberto Quinonez,Diego Rivas,win,loss,152627,81835,Decision,Unanimous,John McCarthy,3,5:00
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,2,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Joseph-Morales-123553,/fighter/Roberto-Sanchez-83282,Joseph Morales,Roberto Sanchez,win,loss,123553,83282,Submission,Rear-Naked Choke,Bladimir Puga,1,3:56
/events/UFC-Fight-Night-114-Pettis-vs-Moreno-60029,60029,1,UFC Fight Night 114 - Pettis vs. Moreno,Ultimate Fighting Championship,5/8/2017,"Mexico City Arena, Mexico City, Mexico",/fighter/Jordan-Rinaldi-53815,/fighter/Alvaro-Herrera-44627,Jordan Rinaldi,Alvaro Herrera,win,loss,53815,44627,Submission,Shoulder Choke,Gary Copeland,1,2:01
